ファイル名,科目名,科目コード,開講年度,対象学部,エラータイプ,エラー詳細,正規化後学部名,処理日時
Y003036010.json,半導体デバイス工学,Y003036010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.469140
Y003036010.json,半導体デバイス工学,Y003036010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.469147
Y003037010.json,統計的機械学習,Y003037010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.471310
Y003037010.json,統計的機械学習,Y003037010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.471329
Y003037010.json,統計的機械学習,Y003037010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.471337
Y003037010.json,統計的機械学習,Y003037010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.471344
Y003037010.json,統計的機械学習,Y003037010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.471352
Y003037010.json,統計的機械学習,Y003037010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.471359
Y003037010.json,統計的機械学習,Y003037010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.471366
Y003037010.json,統計的機械学習,Y003037010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.471372
Y003038010.json,認知科学,Y003038010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.473431
Y003038010.json,認知科学,Y003038010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.473454
Y003038010.json,認知科学,Y003038010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.473464
Y003038010.json,認知科学,Y003038010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.473479
Y003038010.json,認知科学,Y003038010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.473486
Y003038010.json,認知科学,Y003038010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.473493
Y003038010.json,認知科学,Y003038010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.473500
Y003038010.json,認知科学,Y003038010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.473507
Y003039010.json,光デバイス,Y003039010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.475561
Y003039010.json,光デバイス,Y003039010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.475584
Y003039010.json,光デバイス,Y003039010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.475593
Y003039010.json,光デバイス,Y003039010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.475601
Y003039010.json,光デバイス,Y003039010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.475608
Y003039010.json,光デバイス,Y003039010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.475616
Y003039010.json,光デバイス,Y003039010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.475622
Y003039010.json,光デバイス,Y003039010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.475629
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.477226
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.477242
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.477251
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.477258
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.477266
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.477274
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.477281
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.477289
Y003041010.json,高周波電子回路,Y003041010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.478750
Y003041010.json,高周波電子回路,Y003041010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.478772
Y003041010.json,高周波電子回路,Y003041010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.478781
Y003041010.json,高周波電子回路,Y003041010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.478789
Y003041010.json,高周波電子回路,Y003041010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.478796
Y003041010.json,高周波電子回路,Y003041010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.478804
Y003041010.json,高周波電子回路,Y003041010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.478811
Y003041010.json,高周波電子回路,Y003041010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.478817
Y003042010.json,伝送線路,Y003042010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.480338
Y003042010.json,伝送線路,Y003042010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.480354
Y003042010.json,伝送線路,Y003042010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.480363
Y003042010.json,伝送線路,Y003042010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.480370
Y003042010.json,伝送線路,Y003042010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.480377
Y003042010.json,伝送線路,Y003042010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.480384
Y003042010.json,伝送線路,Y003042010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.480391
Y003042010.json,伝送線路,Y003042010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.480397
Y003043010.json,組込みシステム,Y003043010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.481952
Y003043010.json,組込みシステム,Y003043010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.481972
Y003043010.json,組込みシステム,Y003043010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.481982
Y003043010.json,組込みシステム,Y003043010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.481989
Y003043010.json,組込みシステム,Y003043010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.481997
Y003043010.json,組込みシステム,Y003043010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.482005
Y003043010.json,組込みシステム,Y003043010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.482012
Y003043010.json,組込みシステム,Y003043010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.482018
Y003044010.json,群知能,Y003044010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.483593
Y003044010.json,群知能,Y003044010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.483611
Y003044010.json,群知能,Y003044010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.483619
Y003044010.json,群知能,Y003044010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.483626
Y003044010.json,群知能,Y003044010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.483634
Y003044010.json,群知能,Y003044010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.483645
Y003044010.json,群知能,Y003044010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.483652
Y003044010.json,群知能,Y003044010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.483659
Y003045010.json,画像情報処理,Y003045010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.485286
Y003045010.json,画像情報処理,Y003045010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.485303
Y003045010.json,画像情報処理,Y003045010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.485312
Y003045010.json,画像情報処理,Y003045010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.485319
Y003045010.json,画像情報処理,Y003045010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.485327
Y003045010.json,画像情報処理,Y003045010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.485334
Y003045010.json,画像情報処理,Y003045010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.485345
Y003045010.json,画像情報処理,Y003045010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.485352
Y003046010.json,データサイエンス,Y003046010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.487418
Y003046010.json,データサイエンス,Y003046010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.487439
Y003046010.json,データサイエンス,Y003046010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.487448
Y003046010.json,データサイエンス,Y003046010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.487456
Y003046010.json,データサイエンス,Y003046010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.487464
Y003046010.json,データサイエンス,Y003046010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.487471
Y003046010.json,データサイエンス,Y003046010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.487478
Y003046010.json,データサイエンス,Y003046010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.487484
Y003047010.json,電子材料,Y003047010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.489149
Y003047010.json,電子材料,Y003047010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.489167
Y003047010.json,電子材料,Y003047010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.489177
Y003047010.json,電子材料,Y003047010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.489184
Y003047010.json,電子材料,Y003047010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.489192
Y003047010.json,電子材料,Y003047010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.489199
Y003047010.json,電子材料,Y003047010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.489206
Y003047010.json,電子材料,Y003047010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.489212
Y003048010.json,知能ロボット,Y003048010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.491258
Y003048010.json,知能ロボット,Y003048010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.491276
Y003048010.json,知能ロボット,Y003048010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.491291
Y003048010.json,知能ロボット,Y003048010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.491299
Y003048010.json,知能ロボット,Y003048010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.491307
Y003048010.json,知能ロボット,Y003048010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.491314
Y003048010.json,知能ロボット,Y003048010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.491321
Y003048010.json,知能ロボット,Y003048010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.491328
Y003049010.json,人工知能,Y003049010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.492837
Y003049010.json,人工知能,Y003049010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.492857
Y003049010.json,人工知能,Y003049010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.492866
Y003049010.json,人工知能,Y003049010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.492880
Y003049010.json,人工知能,Y003049010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.492888
Y003049010.json,人工知能,Y003049010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.492895
Y003049010.json,人工知能,Y003049010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.492902
Y003049010.json,人工知能,Y003049010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.492909
Y003051010.json,ニューラルネットワーク,Y003051010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.494605
Y003051010.json,ニューラルネットワーク,Y003051010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.494625
Y003051010.json,ニューラルネットワーク,Y003051010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.494644
Y003051010.json,ニューラルネットワーク,Y003051010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.494654
Y003051010.json,ニューラルネットワーク,Y003051010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.494662
Y003051010.json,ニューラルネットワーク,Y003051010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.494673
Y003051010.json,ニューラルネットワーク,Y003051010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.494680
Y003051010.json,ニューラルネットワーク,Y003051010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.494687
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.496346
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.496363
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.496372
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.496380
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.496387
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.496394
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.496402
Y003052010.json,パワーエレクトロニクス,Y003052010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.496409
Y003053010.json,応用プログラミング・演習,Y003053010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.497862
Y003053010.json,応用プログラミング・演習,Y003053010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.497880
Y003053010.json,応用プログラミング・演習,Y003053010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.497888
Y003053010.json,応用プログラミング・演習,Y003053010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.497896
Y003053010.json,応用プログラミング・演習,Y003053010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.497903
Y003053010.json,応用プログラミング・演習,Y003053010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.497910
Y003053010.json,応用プログラミング・演習,Y003053010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.497917
Y003053010.json,応用プログラミング・演習,Y003053010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.497925
Y003054010.json,情報数学,Y003054010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.499283
Y003054010.json,情報数学,Y003054010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.499300
Y003054010.json,情報数学,Y003054010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.499310
Y003054010.json,情報数学,Y003054010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.499319
Y003054010.json,情報数学,Y003054010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.499327
Y003054010.json,情報数学,Y003054010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.499334
Y003054010.json,情報数学,Y003054010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.499341
Y003054010.json,情報数学,Y003054010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.499348
Y003055010.json,薄膜デバイス工学,Y003055010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.500844
Y003055010.json,薄膜デバイス工学,Y003055010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.500860
Y003055010.json,薄膜デバイス工学,Y003055010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.500867
Y003055010.json,薄膜デバイス工学,Y003055010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.500874
Y003055010.json,薄膜デバイス工学,Y003055010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.500882
Y003055010.json,薄膜デバイス工学,Y003055010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.500889
Y003055010.json,薄膜デバイス工学,Y003055010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.500895
