"{projectルートからのシラバスjsonのpath}", "ISBN", "error message", "time"
"src/syllabus/2025/json/Y001050010.json", "9784320122079", "問題レコード: 書籍名類似度低 - シラバス書籍名「計算理論の基礎（原書第２版）」、CiNii書籍名「オートマトンと言語」", "2025-06-19 15:49:58"
"src/syllabus/2025/json/Y001055010.json", "9784320122079", "問題レコード: 書籍名類似度低 - シラバス書籍名「計算理論の基礎 (原書第二版)」、CiNii書籍名「オートマトンと言語」", "2025-06-19 15:49:59"
"src/syllabus/2025/json/Y001055010.json", "978462780552", "不正ISBN: 桁数違反", "2025-06-19 15:49:59"
