json_name,error_message,date
Y001044010.json,最終回が2回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001045010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001046010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001047010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001048010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001049010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001050010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001051010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001052010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001053010.json,最終回が7回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001054010.json,最終回が7回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001055010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001056010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057010.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057020.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057030.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057040.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057050.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057060.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057070.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057080.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057090.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057100.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057110.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057120.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057130.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001057140.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058300.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058310.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058320.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058330.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058340.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058350.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058360.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058370.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058390.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058400.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058410.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058420.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y001058430.json,最終回が130回（期待値: 15回または30回）,2025-06-21 20:10:58
Y002032010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y002033010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003001010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003008010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003010010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003011010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003014010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003015010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003016010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003017010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003019010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003020010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003023010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003024010.json,最終回が1回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003026010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003027010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003028010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003029010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003031010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003032010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003034010.json,最終回が815回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003035010.json,最終回が1回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003036010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003037010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003038010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003039010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003040010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003041010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003042010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003043010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003044010.json,最終回が9回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003045010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003046010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003047010.json,最終回が1回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003048010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003049010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003051010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003052010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003053010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003054010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003057010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003059010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003060010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003061010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003063010.json,最終回が16回（期待値: 15回または30回）,2025-06-21 20:10:58
Y003064010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004001010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004002010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004003010.json,最終回が11回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004004010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004007010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004008010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004009010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004010010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004011010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004012010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004014010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004015010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004016010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004017010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004018010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004019010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004020010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004021010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004022010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004023010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004024010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004025010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004026010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004027010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004030010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004031010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004032010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004033010.json,最終回が3回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004034010.json,最終回が12回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004035010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004036010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004037010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
Y004038010.json,最終回が8回（期待値: 15回または30回）,2025-06-21 20:10:58
